"Group","Sample","Wt.soil","ICPOES.ID","UTM.E","UTM.N","Long.E.","Lat.S.","x.osm","y.osm","Type","Type.adj","EC","pH","Al.AR","As.AR","B.AR","Ba.AR","Be.AR","Ca.AR","Cd.AR","Ce.AR","Co.AR","Cr.AR","Cu.AR","Fe.AR","Ga.AR","Gd.AR","Ge.AR","K.AR","La.AR","Mg.AR","Mn.AR","Mo.AR","Na.AR","Nb.AR","Nd.AR","Ni.AR","P.AR","Pb.AR","S.AR","Sc.AR","Si.AR","Sr.AR","Th.AR","Ti.AR","V.AR","Y.AR","Zn.AR","Zr.AR","Al","As","B","Ba","Be","Ca","Cd","Ce","Co","Cr","Cu","Fe","Ga","Gd","Ge","K","La","Mg","Mn","Mo","Na","Nb","Nd","Ni","P","Pb","S","Sc","Si","Sr","Th","Ti","V","Y","Zn","Zr","EC.log","pH.pow","Al.pow","As.pow","B.log","Ba.pow","Be.pow","Ca.pow","Cd.pow","Ce.pow","Co.pow","Cr.pow","Cu.log","Fe.log","Ga.pow","Gd.pow","Ge.log","K.log","La.pow","Mg.pow","Mn.log","Mo.pow","Na.log","Nb.log","Nd.pow","Ni.pow","P.log","Pb.pow","S.log","Sc.pow","Si.pow","Sr.pow","Th.log","Ti.log","V.pow","Y.pow","Zn.log","Zr.log","Fe.lohi"
6,4,0.349,"TuesAM.29",391964,6465446,115.857,-31.94179,12897140,-3755672,"Sediment","Sediment",52.4,6.3,47453.03412,1.933299576,NA,408.2598874,1.876074484,6582.925585,0.108079084,77.18469517,28.21188911,26.60450607,33.95409246,41804.23875,27.81449342,5.490534097,2.79140031,736.7377376,29.75240967,5649.673764,409.5391662,0.602808596,223.157844,6.971636566,24.75483702,17.07824599,140.9457071,91.19275309,174.5871503,10.01042525,1848.45639,44.08177273,18.60431561,36.07579971,61.50782388,19.84667605,95.12951321,1.841121816,6.756627785,-3.351639793,NA,2.00103599,-3.381686407,4.781366583,-6.235760021,0.335333228,-0.671124472,-0.729787358,-0.48585857,6.629885058,-0.68531073,-2.307842424,-2.984324587,2.591364017,-0.617957835,4.628485121,2.004164582,-4.517023513,1.397011381,-2.069017962,-0.801847055,-1.173062471,0.9375068,0.502107472,1.151556085,-1.707240886,3.511238225,-0.22482158,-1.087474385,-0.425245688,0.108296424,-1.022831421,0.5443713,-3.400492892,1.719331287,-0.02798,-0.0072,-0.61113,NA,-0.27539,-0.65586,6.25375,-1.56776,-0.05427,-0.15905,-0.30833,1.530892127,4.621220319,1.04394,-0.43803,0.445822122,2.867312916,10.91683,-0.14352,2.612295442,-1.18425,2.348612157,0.843334739,8.18177,-0.46477,2.149051853,-0.44623,2.242012276,2.78934,-4e-05,3.02654,1.269613698,1.557215967,-0.35591,5.82608,1.978315274,0.265082524,"High_Fe"
6,5,0.301,"TuesAM.30",391960,6465445,115.8569,-31.9418,12897135,-3755674,"Sediment","Sediment",32.9,6.75,41988.8049,NA,NA,321.0331667,1.725374792,6519.732336,0.243706051,79.54817023,24.03297043,25.89365098,45.60589031,37471.80799,24.15602818,5.48171687,2.554431908,799.8820013,29.21617393,4967.367221,274.339045,0.814452952,184.6309447,6.899970735,24.35369677,16.44114755,333.4593517,113.9272932,341.9424188,8.883536031,2224.270132,39.66981282,16.32584441,40.66101869,58.44874851,19.61035805,188.2047997,4.229702008,6.450664595,NA,NA,1.577050724,-3.649049419,4.588094885,-5.606286206,0.181869036,-1.015067061,-0.940495914,-0.374456835,6.336850426,-1.009959754,-2.493075367,-3.256663863,2.489970502,-0.819771259,4.316151528,1.419871015,-4.399732332,1.023865222,-2.262976546,-1.001810061,-1.394706527,1.615027257,0.541066749,1.64014864,-2.010294037,3.512690394,-0.513903201,-1.401744318,-0.489223855,-0.12634344,-1.218435818,1.043037013,-2.752362173,1.517195898,-0.02447,-0.00762,NA,NA,-0.28996,-0.69373,6.24118,-1.33019,-0.05319,-0.17373,-0.31134,1.659020938,4.573704648,1.04204,-0.43838,0.40729433,2.903025925,10.77784,-0.14773,2.438287622,-1.07098,2.266304492,0.838847249,8.09469,-0.46957,2.523042901,-0.42882,2.533952979,2.64488,-3e-05,2.9346,1.212875653,1.609178255,-0.36049,5.78506,2.274630695,0.626309771,"High_Fe"
6,6,0.347,"TuesAM.31",391960,6465449,115.8569,-31.94176,12897135,-3755669,"Sediment","Sediment",111.8,5.71,37187.37482,3.760132327,NA,278.9270378,1.613681018,7735.322415,0.610543007,61.90034084,16.94466347,33.61178153,122.1968151,38701.10946,23.15492944,4.795538138,2.804472543,701.8748348,27.66020198,3880.346958,111.7613822,1.204382674,207.4711334,9.346847877,21.03359889,17.36920068,696.2897621,300.9448163,745.2969103,7.772527559,1828.088664,41.44458769,13.16264481,54.51806596,59.5775097,18.90199403,446.6583502,6.846539042,6.286879458,-2.912390988,NA,1.394105096,-3.758327222,4.716707307,-4.73025168,-0.111319452,-1.406892193,-0.721968492,0.568787845,6.326778409,-1.094637445,-2.669159207,-3.205629658,2.316909952,-0.916850509,4.026834713,0.479520945,-4.050878006,1.098147076,-2.001805977,-1.190724032,-1.382146576,2.308920761,1.470081775,2.376937538,-2.186249729,3.274181116,-0.512487839,-1.659462259,-0.238313006,-0.149566989,-1.297577717,1.864948847,-2.313101863,2.048441804,-0.03387,-0.00805,-0.37181,NA,-0.29884,-0.72557,6.46767,-1.10486,-0.06293,-0.21058,-0.28353,2.087059887,4.587723415,1.04147,-0.46773,0.447851192,2.846259671,10.3702,-0.15616,2.048291764,-0.93976,2.316957679,0.970665174,7.35374,-0.46266,2.84279001,-0.36045,2.872329321,2.49211,-4e-05,2.97241,1.119343162,1.736540441,-0.35876,5.66088,2.649975457,0.835471089,"High_Fe"
7,1,0.394,"Fri.AM.24",391815,6465478,115.8554,-31.94149,12896965,-3755633,"Street dust","Street dust",NA,NA,4270.572299,NA,NA,59.59874435,0.072861801,12125.7863,0.081018402,6.145880788,0.977893264,24.25923218,66.91437362,7099.376971,NA,0.535022845,0.892400582,430.2132959,3.589969489,794.3944022,51.46738559,2.537918198,115.980646,16.27084156,1.33710801,5.940518505,214.0381029,39.55531891,475.4743301,0.486770169,472.4181343,37.90488817,2.070625151,196.6610131,10.73020121,1.869242584,215.9095159,1.266707627,5.285568893,NA,NA,1.013700274,-5.693125001,6.329155331,-5.587013197,-1.258152165,-3.096288984,0.114863022,1.129479565,5.793828077,NA,-3.699380064,-3.187774396,2.990346891,-1.795790528,3.603645834,0.867014086,-2.142590094,1.679489101,-0.284559587,-2.783425152,-1.292137812,2.292219818,0.603765939,3.090378664,-3.793897431,3.083930239,0.561145848,-2.346083665,2.207547269,-0.700871923,-2.448400918,2.30092518,-2.837513117,NA,NA,-0.0217,NA,NA,-0.41611,-5.78869,7.10319,-1.66179,-0.29603,-1.01238,-0.3187,1.825519417,3.851220237,NA,-1.35412,-0.049440155,2.633683828,2.46072,-0.22303,1.711532108,-0.7326,2.064385523,1.211410016,1.20959,-0.61811,2.330491093,-0.51811,2.677127075,0.72571,-0.00024,2.8958,0.316101485,2.293718272,-0.55147,1.4462,2.334271784,0.102676385,"Low_Fe"
7,2,0.305,"Fri.AM.25",391811,6465505,115.8554,-31.94125,12896960,-3755601,"Street dust","Street dust",NA,NA,3649.999425,NA,NA,39.63531378,0.070974885,13086.36619,0.035165372,5.346478488,1.694692974,24.79494898,59.5947548,14744.05568,NA,0.788889282,1.319581059,496.6642471,3.55548681,1011.890304,80.10399952,2.166836306,120.8957417,20.40549173,1.271907726,4.164570528,165.0660222,18.55815411,271.6876233,0.529551146,468.9592285,39.37607981,3.783932003,244.9799795,11.19709359,2.207153886,116.7656895,3.091279631,5.102855548,NA,NA,0.580093742,-5.745055938,6.379699477,-6.447320172,-1.423188623,-2.572125153,0.111013221,0.987940822,6.498968535,NA,-3.336756036,-2.822312434,3.108287498,-1.83113475,3.819948708,1.283699043,-2.326358561,1.695301794,-0.083822674,-2.859108821,-1.673013585,2.006718787,-0.178717474,2.505026222,-3.735352267,3.050889091,0.57353178,-1.76886306,2.40154975,-0.683972497,-2.30792289,1.660542532,-1.971041616,NA,NA,-0.02332,NA,NA,-0.45416,-5.89141,7.217,-1.96712,-0.32501,-0.74797,-0.31621,1.775208037,4.168616962,NA,-1.1218,0.120436073,2.696062898,2.44404,-0.21123,1.903654201,-0.77233,2.082411004,1.309747065,1.17063,-0.68032,2.217657686,-0.59318,2.434069855,0.75345,-0.00024,2.92823,0.577943324,2.389130594,-0.54561,1.59512,2.067315248,0.490138292,"Low_Fe"
7,3,0.308,"Fri.AM.26",391825,6465525,115.8555,-31.94107,12896977,-3755577,"Street dust","Street dust",NA,NA,4072.476789,NA,NA,42.38091967,0.095757026,7020.977608,NA,6.944426695,1.929922942,26.7236906,12.17382305,20079.27952,1.364455983,0.961225929,1.219561665,610.917093,4.54269967,1060.689194,68.68575418,1.165920798,125.1778305,22.05584079,2.629447394,2.889440179,71.77442345,14.53569347,260.7553206,0.587218417,447.0425852,24.14297356,4.865621551,274.7992598,18.79992524,2.419643188,66.04935548,5.085943735,5.140589016,NA,NA,0.575280628,-5.5173589,5.685240123,NA,-1.233478202,-2.513937549,0.114132835,-0.67212963,6.736026068,-2.860661823,-3.210963425,-2.972926122,3.243543634,-1.657896149,3.795256534,1.05812419,-3.017906466,1.658317745,-0.07784017,-2.204643917,-2.110354851,1.102110568,-0.494810382,2.392164874,-3.703776063,2.931236234,0.012575763,-1.589223158,2.444623242,-0.237564732,-2.287797539,1.018984648,-1.544937021,NA,NA,-0.02218,NA,NA,-0.44768,-4.81974,6.33832,NA,-0.27275,-0.69632,-0.30783,1.085426985,4.302748125,1.00403,-1.01935,0.086203765,2.785982277,2.90454,-0.209,1.836866671,-0.95,2.09752742,1.343523618,1.8837,-0.7509,1.855969713,-0.61966,2.416233179,0.78894,-0.00026,2.53785,0.687138326,2.439015559,-0.47912,1.68398,1.819868584,0.706371551,"Low_Fe"
7,4,0.307,"Fri.AM.27",391843,6465544,115.8557,-31.9409,12896998,-3755555,"Street dust","Street dust",NA,NA,3733.642255,NA,NA,23.41420508,0.048352944,19585.23199,NA,3.261432024,1.14640477,11.60968113,40.23489917,6360.003671,NA,0.487589168,1.471891446,283.7855594,2.296954967,658.8095549,33.66955995,0.77092376,139.8217185,15.1959178,NA,2.560991777,99.07071458,28.04815176,163.610715,0.44840663,430.7720512,47.90640149,2.183155577,181.081737,9.682877481,1.60356899,119.2698865,1.20652037,5.166974265,NA,NA,0.095177646,-6.087393417,6.824365844,NA,-1.875998877,-2.921534489,-0.606325917,0.63656951,5.699618986,NA,-3.776447344,-2.671616976,2.590053633,-2.226580929,3.432269254,0.458428916,-3.318331042,1.882202925,-0.337138421,NA,-2.117770651,1.537668637,0.275757492,2.03932467,-3.860220049,3.007413819,0.811083891,-2.277393905,2.140783268,-0.78780613,-2.585933483,1.723223632,-2.870424758,NA,NA,-0.02308,NA,NA,-0.50845,-7.62014,7.84995,NA,-0.4527,-0.92754,-0.4151,1.604602917,3.803457366,NA,-1.41645,0.167875781,2.452990292,1.79652,-0.23261,1.52723744,-1.09081,2.145574636,1.181726936,NA,-0.77576,1.995945295,-0.55095,2.213811743,0.69966,-0.00027,3.1011,0.339084686,2.257874652,-0.56586,1.32118,2.076530806,0.081534659,"Low_Fe"
7,5,0.302,"Fri.AM.28",391832,6465551,115.8556,-31.94083,12896986,-3755546,"Street dust","Street dust",NA,NA,4167.34107,NA,NA,33.40514107,0.052064987,8756.113499,0.111328804,2.934835717,2.683331348,14.38562353,43.96848544,9654.996867,NA,0.683555977,0.861302657,393.4237927,2.065560435,1345.120865,75.2130099,0.618975838,147.0179887,35.59899651,0.667143047,4.334322261,166.549257,47.46358278,291.9160132,0.872073116,473.8278985,32.541079,1.419467108,455.9981636,15.17894229,1.798888979,245.9579837,1.692104698,5.296590243,NA,NA,0.470266577,-5.993705826,6.039064185,-5.233710494,-1.961791758,-2.051384173,-0.372213894,0.745029902,6.136787635,NA,-3.418889964,-3.187752554,2.936444148,-2.313041649,4.165795915,1.281880984,-3.518132276,1.952111716,0.533874214,-3.443194028,-1.571877979,2.076847868,0.821519503,2.638022899,-3.175325245,3.122400937,0.444060025,-2.68816171,3.084045547,-0.318534144,-2.451273995,2.466717488,-2.512470098,NA,NA,-0.02195,NA,NA,-0.47113,-7.2515,6.637,-1.55841,-0.48588,-0.58078,-0.38439,1.643141506,3.984752137,NA,-1.2025,-0.064844213,2.594860621,1.66703,-0.19814,1.876292969,-1.17382,2.167370477,1.551437756,0.76712,-0.67303,2.2215427,-0.5015,2.465257919,0.94087,-0.00024,2.7694,0.152125333,2.658963094,-0.50553,1.41384,2.390860924,0.228427231,"Low_Fe"
7,6,0.31,"Fri.AM.29",391862,6465577,115.8559,-31.9406,12897021,-3755516,"Street dust","Street dust",NA,NA,4844.921086,NA,NA,25.39123561,0.064793137,16523.58919,0.068226183,6.495028993,1.506215499,20.67671083,67.01738629,9108.330753,NA,0.699494504,1.273187344,384.5158018,3.6287816,777.2696375,43.07427628,1.639797506,124.8222196,20.56409034,1.170820101,5.068174803,101.8921658,24.78865714,317.9128031,0.55293104,426.2303092,42.98451212,3.500706384,251.1696527,13.51967058,1.919725847,105.1277495,2.308469729,5.435423539,NA,NA,0.184141362,-5.786818289,6.662281589,-5.73518957,-1.179225583,-2.640662485,-0.021254711,1.154689385,6.066682044,NA,-3.407660039,-2.808739221,2.901722188,-1.761365753,3.605524617,0.712663284,-2.555689935,1.776627784,-0.02671633,-2.892558253,-1.427281944,1.573652359,0.160123478,2.711514444,-3.642784684,3.004717135,0.71057717,-1.797297925,2.475865921,-0.446116992,-2.39808031,1.604913575,-2.213677847,NA,NA,-0.02048,NA,NA,-0.49968,-6.26255,7.57661,-1.72052,-0.28526,-0.79813,-0.3375,1.826187486,3.959438793,NA,-1.18914,0.104892313,2.584914192,2.47943,-0.22412,1.634217989,-0.84769,2.096291901,1.313109503,1.10882,-0.64519,2.008140794,-0.56326,2.502308018,0.76809,-0.00028,3.0043,0.544155687,2.399967165,-0.52042,1.46911,2.021717367,0.363324184,"Low_Fe"
7,7,0.363,"Fri.AM.30",391865,6465612,115.8559,-31.94029,12897025,-3755475,"Street dust","Street dust",NA,NA,2633.540179,NA,NA,10.56728643,0.05755805,9538.495603,NA,4.120423701,0.87753801,5.967174988,5.672914021,3206.730181,NA,0.354095361,0.535113503,209.4574834,2.356048953,481.607202,21.01469653,0.336277501,120.7989297,12.32593481,NA,1.030785853,57.35314092,394.3883882,161.8856743,0.374798687,435.4659537,43.90175636,1.754744939,151.6348841,7.811891554,1.094102551,46.72391716,2.338035197,5.106974086,NA,NA,-0.411347166,-5.624071485,6.393980849,NA,-1.353154211,-2.899745218,-0.982836595,-1.033407287,5.303896852,NA,-3.80729923,-3.394386609,2.575410566,-1.912124166,3.408018639,0.276111818,-3.858928773,2.025017216,-0.257404646,NA,-2.738788734,1.2801174,3.208225971,2.317780163,-3.750476441,3.307306406,1.012844118,-2.206786697,2.252365344,-0.713463078,-2.67917577,1.075145969,-1.919799292,NA,NA,-0.02708,NA,NA,-0.60306,-6.77992,6.7565,NA,-0.38703,-1.07456,-0.527,0.753806201,3.506062419,NA,-1.65402,-0.27155409,2.321095881,1.82896,-0.24957,1.322523123,-1.43923,2.082063086,1.090819866,NA,-0.99185,1.758557207,-0.34344,2.209208419,0.64597,-0.00027,3.02292,0.244213999,2.180799124,-0.59717,1.05448,1.669539245,0.368851045,"Low_Fe"
7,8,0.322,"Fri.AM.31",391879,6465652,115.8561,-31.93993,12897042,-3755428,"Street dust","Street dust",NA,NA,2341.225137,4.529678325,NA,20.59831512,0.029713007,4831.037354,0.0264093,2.58750688,NA,22.16849964,93.21306065,2320.306289,NA,0.202224404,0.356766965,302.8843645,1.448595797,379.2946851,15.52766674,0.692683474,250.5434229,6.531678395,NA,1.50189103,123.8880654,3913.507037,223.8714108,0.273742467,400.3449079,17.20926642,0.454305874,83.65112258,6.060881659,0.740260008,83.90236887,0.410947853,5.125296468,-1.122482239,NA,0.392076116,-6.149303549,5.84968333,-6.267172224,-1.682438349,NA,0.46553918,1.901754681,5.116321311,NA,-4.231510454,-3.663805636,3.080217931,-2.262538495,3.30518027,0.109490217,-3.000315298,2.890499084,-0.756469228,NA,-2.226408166,2.186245293,5.639056025,2.777938662,-3.928700682,3.359193279,0.212314818,-3.422117743,1.793521681,-0.831277889,-2.933886959,1.796520681,-3.522422117,NA,NA,-0.02858,-0.32353,NA,-0.52262,-10.56177,5.86303,-2.08431,-0.52869,NA,-0.32917,1.969476768,3.365545317,NA,-2.17001,-0.447615366,2.481276855,1.29834,-0.26333,1.191106202,-1.13052,2.398883006,0.815024793,NA,-0.896,2.093029471,-0.22785,2.349998636,0.56163,-3e-04,2.29858,-0.342651648,1.922471773,-0.63641,0.83746,1.923774223,-0.386213284,"Low_Fe"
7,9,0.303,"Fri.AM.32",391900,6465659,115.8563,-31.93986,12897067,-3755420,"Street dust","Street dust",NA,NA,2658.246163,NA,NA,21.37475791,0.041091008,5634.433545,NA,3.132785852,NA,5.091954214,8.743577854,3008.269383,NA,0.422549523,0.655711964,231.098216,1.870325314,527.9095316,24.38246822,0.317187585,103.4082377,11.04548411,1.021103877,1.681528013,57.53628301,7.579844343,116.6694781,0.316423054,406.8099069,17.31886373,1.891422741,135.3816024,6.620665962,1.400887694,42.5846545,1.293526626,5.293520173,NA,NA,0.470309015,-5.783867639,6.044750223,NA,-1.449979017,NA,-0.964239985,-0.423582203,5.417218563,NA,-3.453350299,-3.01393534,2.850941124,-1.965789294,3.677023253,0.601962684,-3.740163603,2.046782953,-0.189880007,-2.5710174,-2.072198762,1.460514084,-0.56640901,2.167443289,-3.742576856,3.416444343,0.259894622,-1.954572355,2.316195801,-0.701705711,-2.254795571,1.159592291,-2.334529367,NA,NA,-0.02697,NA,NA,-0.51848,-8.49854,6.05414,NA,-0.46508,NA,-0.55784,0.941689181,3.478316724,NA,-1.51823,-0.183286892,2.363796593,1.55441,-0.24448,1.387077667,-1.46761,2.014555137,1.043184755,1.01377,-0.86908,1.759941802,-0.69617,2.066957255,0.59906,-0.00029,2.30286,0.276788606,2.13155965,-0.62247,1.21997,1.629253128,0.111775373,"Low_Fe"
7,10,0.314,"Fri.AM.33",391905,6465663,115.8564,-31.93983,12897073,-3755415,"Street dust","Street dust",NA,NA,2820.658656,NA,NA,10.11062367,0.044514824,4254.925864,0.030277204,3.565137946,NA,7.303936663,12.13175405,2994.630517,NA,0.486574722,0.542608351,179.8926137,1.827200263,368.0181728,20.21111177,0.361780645,71.09293753,8.938411596,1.141277021,1.361879826,50.10134918,8.82472969,76.40735974,0.283256821,410.5293646,12.75989835,1.684490408,114.0280524,6.540413777,1.190737444,54.59858405,2.066436305,5.607611851,NA,NA,-0.023527132,-5.449046873,6.018718766,-5.834474044,-1.065911104,NA,-0.34870038,0.158712465,5.667462285,NA,-3.05747865,-2.94848134,2.855246231,-1.734328967,3.571018468,0.669118689,-3.353831055,1.926874149,-0.146755952,-2.204966022,-2.028247881,1.576934086,-0.159555879,1.998965172,-3.59851515,3.680333608,0.20919346,-1.815650762,2.39933064,-0.459113419,-2.162541036,1.662894098,-1.61128832,NA,NA,-0.02625,NA,NA,-0.6088,-8.05457,5.70984,-2.02753,-0.42647,NA,-0.49015,1.083923597,3.476343246,NA,-1.41788,-0.265513527,2.255013332,1.52907,-0.26512,1.305590204,-1.40451,1.851826459,0.951260349,1.09041,-0.91999,1.699849421,-0.6775,1.883135193,0.57024,-0.00029,2.10601,0.226468542,2.057011707,-0.62438,1.10845,1.73718138,0.315222023,"Low_Fe"
7,11,0.3,"Fri.AM.34",391936,6465724,115.8567,-31.93928,12897110,-3755343,"Street dust","Street dust",NA,NA,5323.464405,NA,NA,42.82883403,0.065635597,10355.93848,NA,5.092791294,1.486890858,18.25423447,20.8465413,9494.761565,NA,0.469174931,1.113209371,413.6154063,2.910857602,1020.224159,59.83002885,1.015501238,368.2900119,29.23947741,0.733307598,3.895028536,117.5075266,130.9935455,298.0780667,0.607684216,517.1365192,27.31480529,2.607403223,368.7188578,16.6774205,1.937064044,104.7707618,2.229752625,5.330201138,NA,NA,0.507533132,-5.973315529,5.995636964,NA,-1.621852368,-2.852991169,-0.345281358,-0.212490387,5.908817075,NA,-4.006458029,-3.142431268,2.775258135,-2.18123069,3.678099209,0.841829253,-3.234296115,2.659192267,0.125841326,-3.559868459,-1.889977431,1.516823951,1.625469615,2.447676985,-3.74777835,2.998628464,0.057750437,-2.291323644,2.660356014,-0.435622698,-2.588504989,1.402096306,-2.447787788,NA,NA,-0.01962,NA,NA,-0.44668,-6.20854,6.87333,NA,-0.33578,-0.80382,-0.35292,1.31903401,3.977484063,NA,-1.44313,0.046576854,2.616596707,2.12277,-0.21084,1.776919212,-0.99487,2.566189941,1.465969606,0.81614,-0.69273,2.070065685,-0.41825,2.474330021,0.80107,-0.00021,2.63116,0.416208198,2.56669535,-0.49373,1.47692,2.020240102,0.348256684,"Low_Fe"
7,12,0.31,"Fri.AM.35",391907,6465705,115.8564,-31.93945,12897076,-3755365,"Street dust","Street dust",NA,NA,2483.113755,NA,NA,32.04935909,0.032461498,4021.684924,0.074600942,2.863225562,NA,9.324408018,21.99795401,3970.107923,NA,0.406026345,0.663528559,161.4240062,1.661062216,329.2207588,25.3250667,0.614068898,110.8605154,12.49364184,0.612467058,1.603961906,102.5485096,150.192913,195.7059828,0.279920182,448.1831717,12.8621498,1.207706482,156.9589717,6.15057362,0.800468749,85.59424701,0.826691671,5.265317446,NA,NA,0.915326034,-5.979651721,5.747505077,-5.147553296,-1.500002344,NA,-0.319315672,0.538998298,5.734597406,NA,-3.453288384,-2.962134535,2.53208333,-2.044493865,3.244777373,0.679843532,-3.039599297,2.156321641,-0.02673129,-3.042211273,-2.079474392,2.078384799,2.459969403,2.724662294,-3.825201932,3.553250863,0.002337723,-2.36322806,2.504033293,-0.735405803,-2.774508938,1.897666921,-2.742274633,NA,NA,-0.02782,NA,NA,-0.47534,-9.95356,5.64312,-1.68973,-0.494,NA,-0.44905,1.34238229,3.598802313,NA,-1.54787,-0.17814038,2.207968121,1.42976,-0.27184,1.403550598,-1.17695,2.044776893,1.096689052,0.72534,-0.88023,2.010929353,-0.40815,2.291604102,0.56724,-0.00026,2.11093,0.081961397,2.195786145,-0.63407,0.87699,1.932444576,-0.082656438,"Low_Fe"
7,13,0.304,"Fri.AM.36",391890,6465673,115.8562,-31.93974,12897055,-3755403,"Street dust","Street dust",NA,NA,3596.358152,NA,1.79672498,22.99099575,0.105027509,17418.98375,0.036222651,3.296807929,0.615470923,8.3181998,16.53276321,2975.3713,NA,0.358090556,0.925391576,517.5439925,2.316767239,695.4422554,37.15121081,1.032143053,389.5187898,10.36348903,NA,1.55375994,98.9340457,1329.847235,562.398342,0.404062845,712.2388852,35.26670436,0.686483626,123.1965767,6.270854026,1.488550367,74.61792197,1.174616821,5.365220137,NA,-2.236491299,0.312645799,-5.075989823,6.94285906,-6.140527488,-1.629502145,-3.307824426,-0.704010989,-0.01711279,5.175667266,NA,-3.849426226,-2.899995156,3.42663768,-1.982284068,3.722091131,0.792539512,-2.790819576,3.142455254,-0.484167892,NA,-2.381779089,1.771996572,4.370362503,3.509753542,-3.728641707,3.745956517,0.740482449,-3.198629756,1.991324413,-0.986544297,-2.424654112,1.489923869,-2.661514866,NA,NA,-0.02348,NA,0.254481606,-0.51044,-4.53021,7.66043,-1.95538,-0.44944,-1.30629,-0.46782,1.218345446,3.47354117,NA,-1.64505,-0.033674458,2.713947272,1.80742,-0.2298,1.569972973,-0.98949,2.590528412,1.015505992,NA,-0.88782,1.995345769,-0.27635,2.750044032,0.66796,-0.00014,2.83533,-0.163369817,2.09059864,-0.631,1.26443,1.87284315,0.069896216,"Low_Fe"
8,1,0.3,"Fri.AM.14",392015,6465369,115.8575,-31.94249,12897199,-3755764,"Street dust","Street dust",NA,NA,4490.845807,NA,NA,22.9595965,0.059638643,18035.39058,0.031431332,4.184411342,0.687646798,10.86534438,105.6979293,5218.092994,NA,0.357946424,1.262614319,307.4068174,2.511031663,562.411497,35.82520072,0.568659236,122.1918026,13.78853736,NA,2.062598404,214.9714237,35.61065223,187.9344783,0.490801649,497.5617538,40.61843772,2.272486622,159.0122283,11.96446181,1.895751354,94.15882276,0.866396132,5.53866833,NA,NA,0.262607989,-5.690579551,6.928963241,-6.331078058,-1.439761974,-3.245607956,-0.485549699,1.789457294,5.688759279,NA,-3.898499966,-2.637943581,2.857044,-1.950434319,3.461105774,0.707523568,-3.435601915,1.934463954,-0.247290388,NA,-2.147161459,2.499377098,0.701516804,2.364965374,-3.582843215,3.338591669,0.833094086,-2.050253348,2.197853098,-0.389187269,-2.231512756,1.673854952,-3.014541056,NA,NA,-0.02121,NA,NA,-0.51059,-6.62043,7.71618,-2.01225,-0.38305,-1.22894,-0.42508,2.024066479,3.717511815,NA,-1.64537,0.10127071,2.487713495,1.91292,-0.24103,1.554188632,-1.20755,2.087042072,1.1395182,NA,-0.82245,2.332380733,-0.52793,2.274006463,0.72838,-0.00022,2.95496,0.356501335,2.201430524,-0.53662,1.45826,1.97386102,-0.062283495,"Low_Fe"
8,2,0.302,"Fri.AM.15",391981,6465389,115.8572,-31.94231,12897159,-3755740,"Street dust","Street dust",NA,NA,2943.332252,NA,NA,14.47030166,0.043358033,4703.248571,NA,3.8611999,NA,8.304021025,14.04346075,2879.903806,NA,0.301037437,0.456063344,288.7050121,2.033252876,328.0342019,20.35093602,0.418722264,127.8872361,10.44547519,1.063898503,3.460426853,133.1556184,8.932741915,149.1200015,0.31752721,525.0276342,17.07256094,1.438420114,125.6467779,7.016505998,1.090594212,31.08363024,1.030513419,5.35449941,NA,NA,0.03930016,-5.771061515,5.823210507,NA,-1.281820238,NA,-0.516058369,0.009358633,5.332713944,NA,-3.833318874,-3.417921795,3.03260722,-1.923161315,3.160319649,0.380328679,-3.503345661,2.21835068,-0.286629339,-2.570858233,-1.391406278,2.25872028,-0.443074835,2.371953133,-3.779989991,3.63065267,0.204674324,-2.26925286,2.200676392,-0.684532855,-2.546075531,0.803883094,-2.602741085,NA,NA,-0.02574,NA,NA,-0.56374,-8.19801,5.83035,NA,-0.40426,NA,-0.4681,1.147474145,3.459377982,NA,-1.78942,-0.340974833,2.460454324,1.64862,-0.27207,1.308584389,-1.33756,2.106827201,1.018928202,1.0414,-0.71521,2.124359496,-0.67603,2.173535899,0.59999,-0.00021,2.29323,0.157885747,2.099151356,-0.61347,1.05248,1.492531734,0.013053651,"Low_Fe"
